"order_num","title","issue","phase","event","year","slug","url","total_pages","scrape_status","scraped_at","bookmark"
"983","Laura Kinney: Wolverine","7","From the Ashes","","2025","Laura-Kinney-Wolverine","https://readcomiconline.li/Comic/Laura-Kinney-Wolverine/Issue-7?quality=hq","24","done","2026-03-10T02:23:02.041359","0"
"984","Laura Kinney: Wolverine","8","From the Ashes","","2025","Laura-Kinney-Wolverine","https://readcomiconline.li/Comic/Laura-Kinney-Wolverine/Issue-8?quality=hq","24","done","2026-03-10T02:23:19.176634","0"
"985","Laura Kinney: Wolverine","9","From the Ashes","","2025","Laura-Kinney-Wolverine","https://readcomiconline.li/Comic/Laura-Kinney-Wolverine/Issue-9?quality=hq","25","done","2026-03-10T02:23:20.822713","0"
"986","Laura Kinney: Wolverine","10","From the Ashes","","2025","Laura-Kinney-Wolverine","https://readcomiconline.li/Comic/Laura-Kinney-Wolverine/Issue-10?quality=hq","25","done","2026-03-10T02:23:34.273479","0"
"987","Hellverine Vol 1","1","From the Ashes","","2024","Hellverine","https://readcomiconline.li/Comic/Hellverine/Issue-1?quality=hq","33","done","2026-03-10T02:31:30.913128","0"
"988","Hellverine Vol 1","2","From the Ashes","","2024","Hellverine","https://readcomiconline.li/Comic/Hellverine/Issue-2?quality=hq","24","done","2026-03-10T02:31:21.009254","0"
"989","Hellverine Vol 1","3","From the Ashes","","2024","Hellverine","https://readcomiconline.li/Comic/Hellverine/Issue-3?quality=hq","24","done","2026-03-10T02:31:22.843526","0"
"990","Hellverine Vol 1","4","From the Ashes","","2024","Hellverine","https://readcomiconline.li/Comic/Hellverine/Issue-4?quality=hq","25","done","2026-03-10T02:31:22.218428","0"
"991","Hellverine Vol 2","1","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-1?quality=hq","29","done","2026-03-10T02:23:32.875245","0"
"992","Hellverine Vol 2","2","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-2?quality=hq","27","done","2026-03-10T02:23:32.501226","0"
"993","Hellverine Vol 2","3","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-3?quality=hq","25","done","2026-03-10T02:23:31.928512","0"
"994","Hellverine Vol 2","4","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-4?quality=hq","25","done","2026-03-10T02:23:33.326461","0"
"995","Hellverine Vol 2","5","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-5?quality=hq","25","done","2026-03-10T02:23:33.215137","0"
"996","Hellverine Vol 2","6","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-6?quality=hq","25","done","2026-03-10T02:23:33.153550","0"
"997","Hellverine Vol 2","7","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-7?quality=hq","25","done","2026-03-10T02:23:34.119354","0"
"998","Hellverine Vol 2","8","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-8?quality=hq","26","done","2026-03-10T02:23:45.666556","0"
"999","Hellverine Vol 2","9","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-9?quality=hq","26","done","2026-03-10T02:23:36.036450","0"
"1000","Hellverine Vol 2","10","From the Ashes","","2024","Hellverine-Vol-2","https://readcomiconline.li/Comic/Hellverine-Vol-2/Issue-10?quality=hq","26","done","2026-03-10T02:23:39.753245","0"
"1001","Timeslide","1","From the Ashes","","2024","Timeslide","https://readcomiconline.li/Comic/Timeslide/Full?quality=hq","45","done","2026-03-10T02:24:20.853514","0"
"1002","Deadpool/Wolverine","1","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-1?quality=hq","32","done","2026-03-10T02:24:14.805378","0"
"1003","Deadpool/Wolverine","2","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-2?quality=hq","23","done","2026-03-10T02:25:06.967155","0"
"1004","Deadpool/Wolverine","3","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-3?quality=hq","25","done","2026-03-10T02:24:01.359449","0"
"1005","Deadpool/Wolverine","4","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-4?quality=hq","25","done","2026-03-10T02:24:00.801381","0"
"1006","Deadpool/Wolverine","5","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-5?quality=hq","26","done","2026-03-10T02:24:05.711647","0"
"1007","Deadpool/Wolverine","6","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-6?quality=hq","25","done","2026-03-10T02:24:10.696591","0"
"1008","Deadpool/Wolverine","7","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-7?quality=hq","23","done","2026-03-10T02:24:11.232235","0"
"1009","Deadpool/Wolverine","8","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-8?quality=hq","26","done","2026-03-10T02:24:10.556480","0"
"1010","Deadpool/Wolverine","9","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-9?quality=hq","23","done","2026-03-10T02:24:11.794188","0"
"1011","Deadpool/Wolverine","10","From the Ashes","","2025","Deadpool-Wolverine","https://readcomiconline.li/Comic/Deadpool-Wolverine/Issue-10?quality=hq","26","done","2026-03-10T02:24:11.965278","0"
"1012","Cable: Love and Chrome","1","From the Ashes","","2025","Cable-Love-and-Chrome","https://readcomiconline.li/Comic/Cable-Love-and-Chrome/Issue-1?quality=hq","33","done","2026-03-10T02:24:19.998372","0"
"1013","Cable: Love and Chrome","2","From the Ashes","","2025","Cable-Love-and-Chrome","https://readcomiconline.li/Comic/Cable-Love-and-Chrome/Issue-2?quality=hq","26","done","2026-03-10T02:25:08.030284","0"
"1014","Cable: Love and Chrome","3","From the Ashes","","2025","Cable-Love-and-Chrome","https://readcomiconline.li/Comic/Cable-Love-and-Chrome/Issue-3?quality=hq","26","done","2026-03-10T02:24:12.195482","0"
"1015","Cable: Love and Chrome","4","From the Ashes","","2025","Cable-Love-and-Chrome","https://readcomiconline.li/Comic/Cable-Love-and-Chrome/Issue-4?quality=hq","26","done","2026-03-10T02:24:20.275700","0"
"1016","Cable: Love and Chrome","5","From the Ashes","","2025","Cable-Love-and-Chrome","https://readcomiconline.li/Comic/Cable-Love-and-Chrome/Issue-5?quality=hq","26","done","2026-03-10T02:24:40.615183","0"
"1017","X-Men: Xavier's Secret","1","From the Ashes","","2025","X-Men-Xaviers-Secret","https://readcomiconline.li/Comic/X-Men-Xavier-s-Secret/Full?quality=hq","44","done","2026-03-10T02:25:07.549338","0"
"1018","X-Men: Hellfire Vigil","1","From the Ashes","","2025","X-Men-Hellfire-Vigil","https://readcomiconline.li/Comic/X-Men-Hellfire-Vigil/Full?quality=hq","56","done","2026-03-10T02:25:38.445975","0"
"1019","X-Men: Tooth and Claw","1","From the Ashes","","2025","X-Men-Tooth-and-Claw","https://readcomiconline.li/Comic/X-Men-Tooth-and-Claw/Full?quality=hq","39","done","2026-03-10T02:25:07.548337","0"
"1020","X-Men: Demons and Death","1","From the Ashes","","2025","X-Men-Demons-and-Death","https://readcomiconline.li/Comic/X-Men-From-the-Ashes-Demons-and-Death/Full?quality=hq","43","done","2026-03-10T02:25:08.880182","0"
"1021","Giant-Size X-Men (2025)","1","From the Ashes","Giant-Size X-Men Anniversary","2025","Giant-Size-X-Men-2025","https://readcomiconline.li/Comic/Giant-Size-X-Men-2025/Issue-1?quality=hq","34","done","2026-03-10T02:25:04.815628","0"
"1022","Giant-Size Dark Phoenix Saga","1","From the Ashes","Giant-Size X-Men Anniversary","2025","Giant-Size-Dark-Phoenix-Saga","https://readcomiconline.li/Comic/Giant-Size-Dark-Phoenix-Saga/Full?quality=hq","36","done","2026-03-10T02:25:04.467349","0"
"1023","Giant-Size Age of Apocalypse","1","From the Ashes","Giant-Size X-Men Anniversary","2025","Giant-Size-Age-of-Apocalypse","https://readcomiconline.li/Comic/Giant-Size-Age-of-Apocalypse/Full?quality=hq","38","done","2026-03-10T02:25:05.869577","0"
"1024","Giant-Size House of M","1","From the Ashes","Giant-Size X-Men Anniversary","2025","Giant-Size-House-of-M","https://readcomiconline.li/Comic/Giant-Size-House-of-M/Full?quality=hq","40","done","2026-03-10T02:25:07.392253","0"
"1025","Giant-Size X-Men (2025)","2","From the Ashes","Giant-Size X-Men Anniversary","2025","Giant-Size-X-Men-2025","https://readcomiconline.li/Comic/Giant-Size-X-Men-2025/Issue-2?quality=hq","37","done","2026-03-10T02:25:10.525851","0"
"1026","X-Men: Age of Revelation Overture","1","From the Ashes","Age of Revelation","2025","X-Men-Age-of-Revelation-Overture","https://readcomiconline.li/Comic/X-Men-Age-of-Revelation-Overture/Full?quality=hq","37","done","2026-03-10T02:25:09.126792","0"
"1027","World of Revelation","1","From the Ashes","Age of Revelation","2025","World-of-Revelation","https://readcomiconline.li/Comic/World-of-Revelation/Full?quality=hq","35","done","2026-03-10T02:25:05.947636","0"
"1028","Amazing X-Men (2025)","1","From the Ashes","Age of Revelation","2025","Amazing-X-Men-2025","https://readcomiconline.li/Comic/Amazing-X-Men-2025/Issue-1?quality=hq","27","done","2026-03-10T02:25:01.070652","0"
"1029","Amazing X-Men (2025)","2","From the Ashes","Age of Revelation","2025","Amazing-X-Men-2025","https://readcomiconline.li/Comic/Amazing-X-Men-2025/Issue-2?quality=hq","26","done","2026-03-10T02:25:01.192706","0"
"1030","Amazing X-Men (2025)","3","From the Ashes","Age of Revelation","2025","Amazing-X-Men-2025","https://readcomiconline.li/Comic/Amazing-X-Men-2025/Issue-3?quality=hq","26","done","2026-03-10T02:25:02.349152","0"
"1031","Binary","1","From the Ashes","Age of Revelation","2025","Binary","https://readcomiconline.li/Comic/Binary/Issue-1?quality=hq","25","done","2026-03-10T02:25:09.377445","0"
"1032","Binary","2","From the Ashes","Age of Revelation","2025","Binary","https://readcomiconline.li/Comic/Binary/Issue-2?quality=hq","25","done","2026-03-10T02:25:11.165314","0"
"1033","Binary","3","From the Ashes","Age of Revelation","2025","Binary","https://readcomiconline.li/Comic/Binary/Issue-3?quality=hq","26","done","2026-03-10T02:25:21.936074","0"
"1034","Laura Kinney: Sabretooth","1","From the Ashes","Age of Revelation","2025","Laura-Kinney-Sabretooth","https://readcomiconline.li/Comic/Laura-Kinney-Sabretooth/Issue-1?quality=hq","26","done","2026-03-10T02:25:23.011467","0"
"1035","Laura Kinney: Sabretooth","2","From the Ashes","Age of Revelation","2025","Laura-Kinney-Sabretooth","https://readcomiconline.li/Comic/Laura-Kinney-Sabretooth/Issue-2?quality=hq","25","done","2026-03-10T02:25:51.484399","0"
"1036","Laura Kinney: Sabretooth","3","From the Ashes","Age of Revelation","2025","Laura-Kinney-Sabretooth","https://readcomiconline.li/Comic/Laura-Kinney-Sabretooth/Issue-3?quality=hq","21","done","2026-03-10T02:25:50.505433","0"
"1037","Longshots","1","From the Ashes","Age of Revelation","2025","Longshots","https://readcomiconline.li/Comic/Longshots/Issue-1?quality=hq","27","done","2026-03-10T02:26:28.467263","0"
"1038","Longshots","2","From the Ashes","Age of Revelation","2025","Longshots","https://readcomiconline.li/Comic/Longshots/Issue-2?quality=hq","24","done","2026-03-10T02:25:50.735119","0"
"1039","Longshots","3","From the Ashes","Age of Revelation","2025","Longshots","https://readcomiconline.li/Comic/Longshots/Issue-3?quality=hq","24","done","2026-03-10T02:25:49.338283","0"
"1040","Unbreakable X-Men","1","From the Ashes","Age of Revelation","2025","Unbreakable-X-Men","https://readcomiconline.li/Comic/Unbreakable-X-Men/Issue-1?quality=hq","26","done","2026-03-10T02:25:50.145249","0"
"1041","Unbreakable X-Men","2","From the Ashes","Age of Revelation","2025","Unbreakable-X-Men","https://readcomiconline.li/Comic/Unbreakable-X-Men/Issue-2?quality=hq","26","done","2026-03-10T02:25:53.060606","0"
"1042","Unbreakable X-Men","3","From the Ashes","Age of Revelation","2025","Unbreakable-X-Men","https://readcomiconline.li/Comic/Unbreakable-X-Men/Issue-3?quality=hq","26","done","2026-03-10T02:25:50.858697","0"
"1043","Rogue Storm","1","From the Ashes","Age of Revelation","2025","Rogue-Storm","https://readcomiconline.li/Comic/Rogue-Storm/Issue-1?quality=hq","25","done","2026-03-10T02:25:49.786366","0"
"1044","Rogue Storm","2","From the Ashes","Age of Revelation","2025","Rogue-Storm","https://readcomiconline.li/Comic/Rogue-Storm/Issue-2?quality=hq","24","done","2026-03-10T02:25:51.422381","0"
"1045","Rogue Storm","3","From the Ashes","Age of Revelation","2025","Rogue-Storm","https://readcomiconline.li/Comic/Rogue-Storm/Issue-3?quality=hq","25","done","2026-03-10T02:25:48.879156","0"
"1046","Iron & Frost","1","From the Ashes","Age of Revelation","2025","Iron-Frost","https://readcomiconline.li/Comic/Iron-Frost/Issue-1?quality=hq","24","done","2026-03-10T02:25:51.767553","0"
"1047","Iron & Frost","2","From the Ashes","Age of Revelation","2025","Iron-Frost","https://readcomiconline.li/Comic/Iron-Frost/Issue-2?quality=hq","24","done","2026-03-10T02:25:53.753619","0"
"1048","Iron & Frost","3","From the Ashes","Age of Revelation","2025","Iron-Frost","https://readcomiconline.li/Comic/Iron-Frost/Issue-3?quality=hq","0","pending","null","0"
"1049","Sinister's Six","1","From the Ashes","Age of Revelation","2025","Sinister-s-Six","https://readcomiconline.li/Comic/Sinister-s-Six/Issue-1?quality=hq","25","done","2026-03-10T02:25:52.324502","0"
"1050","Sinister's Six","2","From the Ashes","Age of Revelation","2025","Sinister-s-Six","https://readcomiconline.li/Comic/Sinister-s-Six/Issue-2?quality=hq","26","done","2026-03-10T02:25:56.112577","0"
"1051","Sinister's Six","3","From the Ashes","Age of Revelation","2025","Sinister-s-Six","https://readcomiconline.li/Comic/Sinister-s-Six/Issue-3?quality=hq","26","done","2026-03-10T02:25:52.105367","0"
"1052","The Last Wolverine","1","From the Ashes","Age of Revelation","2025","The-Last-Wolverine","https://readcomiconline.li/Comic/The-Last-Wolverine/Issue-1?quality=hq","26","done","2026-03-10T02:26:05.470845","0"
"1053","The Last Wolverine","2","From the Ashes","Age of Revelation","2025","The-Last-Wolverine","https://readcomiconline.li/Comic/The-Last-Wolverine/Issue-2?quality=hq","26","done","2026-03-10T02:26:22.278401","0"
"1054","The Last Wolverine","3","From the Ashes","Age of Revelation","2025","The-Last-Wolverine","https://readcomiconline.li/Comic/The-Last-Wolverine/Issue-3?quality=hq","26","done","2026-03-10T02:26:18.194866","0"
"1055","Omega Kids","1","From the Ashes","Age of Revelation","2025","Omega-Kids","https://readcomiconline.li/Comic/Omega-Kids/Issue-1?quality=hq","25","done","2026-03-10T02:26:28.046826","0"
"1056","Omega Kids","2","From the Ashes","Age of Revelation","2025","Omega-Kids","https://readcomiconline.li/Comic/Omega-Kids/Issue-2?quality=hq","26","done","2026-03-10T02:26:26.218045","0"
"1057","Omega Kids","3","From the Ashes","Age of Revelation","2025","Omega-Kids","https://readcomiconline.li/Comic/Omega-Kids/Issue-3?quality=hq","25","done","2026-03-10T02:26:26.865072","0"
"1058","Radioactive Spider-Man","1","From the Ashes","Age of Revelation","2025","Radioactive-Spider-Man","https://readcomiconline.li/Comic/Radioactive-Spider-Man/Issue-1?quality=hq","26","done","2026-03-10T02:26:27.209568","0"
"1059","Radioactive Spider-Man","2","From the Ashes","Age of Revelation","2025","Radioactive-Spider-Man","https://readcomiconline.li/Comic/Radioactive-Spider-Man/Issue-2?quality=hq","26","done","2026-03-10T02:26:28.731413","0"
"1060","Radioactive Spider-Man","3","From the Ashes","Age of Revelation","2025","Radioactive-Spider-Man","https://readcomiconline.li/Comic/Radioactive-Spider-Man/Issue-3?quality=hq","24","done","2026-03-10T02:26:27.642857","0"
"1061","X-Men: Book of Revelation","1","From the Ashes","Age of Revelation","2025","X-Men-Book-of-Revelation","https://readcomiconline.li/Comic/X-Men-Book-of-Revelation/Issue-1?quality=hq","26","done","2026-03-10T02:27:17.615170","0"
"1062","X-Men: Book of Revelation","2","From the Ashes","Age of Revelation","2025","X-Men-Book-of-Revelation","https://readcomiconline.li/Comic/X-Men-Book-of-Revelation/Issue-2?quality=hq","26","done","2026-03-10T02:26:30.543694","0"
"1063","X-Men: Book of Revelation","3","From the Ashes","Age of Revelation","2025","X-Men-Book-of-Revelation","https://readcomiconline.li/Comic/X-Men-Book-of-Revelation/Issue-3?quality=hq","26","done","2026-03-10T02:26:28.529182","0"
"1064","Cloak or Dagger","1","From the Ashes","Age of Revelation","2025","Cloak-or-Dagger","https://readcomiconline.li/Comic/Cloak-or-Dagger/Issue-1?quality=hq","26","done","2026-03-10T02:26:33.006999","0"
"1065","Cloak or Dagger","2","From the Ashes","Age of Revelation","2025","Cloak-or-Dagger","https://readcomiconline.li/Comic/Cloak-or-Dagger/Issue-2?quality=hq","26","done","2026-03-10T02:27:15.906191","0"
"1066","Cloak or Dagger","3","From the Ashes","Age of Revelation","2025","Cloak-or-Dagger","https://readcomiconline.li/Comic/Cloak-or-Dagger/Issue-3?quality=hq","26","done","2026-03-10T02:26:32.502490","0"
"1067","Expatriate X-Men","1","From the Ashes","Age of Revelation","2025","Expatriate-X-Men","https://readcomiconline.li/Comic/Expatriate-X-Men/Issue-1?quality=hq","25","done","2026-03-10T02:26:44.800171","0"
"1068","Expatriate X-Men","2","From the Ashes","Age of Revelation","2025","Expatriate-X-Men","https://readcomiconline.li/Comic/Expatriate-X-Men/Issue-2?quality=hq","26","done","2026-03-10T02:27:18.748193","0"
"1069","Expatriate X-Men","3","From the Ashes","Age of Revelation","2025","Expatriate-X-Men","https://readcomiconline.li/Comic/Expatriate-X-Men/Issue-3?quality=hq","25","done","2026-03-10T02:26:33.588442","0"
"1070","Undeadpool","1","From the Ashes","Age of Revelation","2025","Undeadpool","https://readcomiconline.li/Comic/Undeadpool/Issue-1?quality=hq","26","done","2026-03-10T02:26:48.221615","0"
"1071","Undeadpool","2","From the Ashes","Age of Revelation","2025","Undeadpool","https://readcomiconline.li/Comic/Undeadpool/Issue-2?quality=hq","22","done","2026-03-10T02:27:07.662486","0"
